,sent_id,corresToken,orig_label,predicted_tag
8974,5965,15,POS,^POS
8975,5965,16,NNP,^NNP^NNP^NNP^NNP
8976,5965,17,NNP,^NNP
8977,5965,18,yyDASH,^yyDASH
8978,5965,19,NNP,^NNP^NNP^NNP^NNP
8979,5965,20,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
8980,5965,21,yyDOT,^yyDOT
8981,5966,1,AT,^AT
8982,5966,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
8983,5966,3,VB,^VB^VB
8984,5966,4,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
8985,5966,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
8986,5966,6,NNP,^NNP^NNP^NNP^NNP
8987,5966,7,NNP,^NNP^NNP^NNP
8988,5966,8,NNP,^NNP^NNP
8989,5966,9,NNP,^NNP
8990,5966,10,yyDASH,^yyDASH
8991,5966,11,NNP,^NNP^NNP^NNP^NNP
8992,5966,12,yyCM,^yyCM
8993,5966,13,CONJ^PRP,^CONJ^PRP
8994,5966,14,BN,^BN^BN^BN^BN
8995,5966,15,NNT,^NNT
8996,5966,16,NN,^NN^NN^NN
8997,5966,17,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
8998,5966,18,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
8999,5966,19,RB,^RB
9000,5966,20,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
9001,5966,21,yyCM,^yyCM
9002,5966,22,NNP,^CONJ^COP^CONJ^COP
9003,5966,23,NNP,^NNP^NNP^NNP
9004,5966,24,NNP,^NNP^NNP^NNP^NNP
9005,5966,25,yyDOT,^yyDOT
9006,5967,1,NN,^NN^NN^NN
9007,5967,2,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9008,5967,3,NN,^NN^NN^NN^NN
9009,5967,4,NN,^NN^NN^NN
9010,5967,5,yyCM,^yyCM
9011,5967,6,NN,^NN^NN^NN
9012,5967,7,yyCM,^yyCM
9013,5967,8,NN,^NN^NN
9014,5967,9,VB,^VB^VB^VB^VB
9015,5967,10,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN^CONJ^NN
9016,5967,11,yyQUOT,^yyQUOT
9017,5967,12,yyDOT,^yyDOT
9018,5968,1,RB,^RB
9019,5968,2,BN,^BN^BN^BN
9020,5968,3,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
9021,5968,4,NN,^NN^NN
9022,5968,5,NN,^NN
9023,5968,6,CD,^CD
9024,5968,7,POS,^POS
9025,5968,8,NNT,^NNT
9026,5968,9,DEF^NN,^DEF^NN
9027,5968,10,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9028,5968,11,yyDOT,^yyDOT
9029,5969,1,PRP,^PRP
9030,5969,2,NNT,^NNT
9031,5969,3,NN,^NN
9032,5969,4,JJ,^JJ^JJ
9033,5969,5,RB,^RB
9034,5969,6,yyCM,^yyCM
9035,5969,7,RB,^RB
9036,5969,8,JJ,^JJ^JJ^JJ
9037,5969,9,yyDOT,^yyDOT
9038,5970,1,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9039,5970,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9040,5970,3,BN,^BN
9041,5970,4,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9042,5970,5,yyQUOT,^yyQUOT
9043,5970,6,NN,^NN^NN
9044,5970,7,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9045,5970,8,yyQUOT,^yyQUOT
9046,5970,9,yyDOT,^yyDOT
9047,5971,1,NN,^NN^NN
9048,5971,2,JJ,^JJ
9049,5971,3,PREPOSITION^NNT,^PREPOSITION^NNT
9050,5971,4,DEF^NN,^DEF^NN^DEF^NN
9051,5971,5,BN,^BN^BN^BN
9052,5971,6,IN,^IN
9053,5971,7,NN,^NN
9054,5971,8,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
9055,5971,9,CD,^CD
9056,5971,10,NN,^NN^NN^NN
9057,5971,11,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9058,5971,12,REL^NN,^REL^NN^REL^NN^REL^NN^REL^NN
9059,5971,13,DEF^JJ,^DEF^JJ^DEF^JJ
9060,5971,14,PREPOSITION^CDT,^PREPOSITION^CDT^PREPOSITION^CDT^PREPOSITION^CDT
9061,5971,15,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9062,5971,16,REL^BN,^REL^BN^REL^BN^REL^BN^REL^BN
9063,5971,17,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9064,5971,18,VB,^VB^VB^VB
9065,5971,19,JJ,^CD
9066,5971,20,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9067,5971,21,yyDOT,^yyDOT
9068,5972,1,NNT,^NNT^NNT^NNT
9069,5972,2,NNT,^NNT
9070,5972,3,yyDASH,^yyDASH
9071,5972,4,DEF^NN,^DEF^NN
9072,5972,5,yyCM,^yyCM
9073,5972,6,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9074,5972,7,NNP,^NNP^NNP^NNP
9075,5972,8,NNP,^NNP
9076,5972,9,NNP,^NNP^NNP^NNP
9077,5972,10,yyLRB,^yyLRB
9078,5972,11,REL^VB,^REL^VB^REL^VB
9079,5972,12,VB,^VB^VB^VB^VB
9080,5972,13,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
9081,5972,14,AT,^AT
9082,5972,15,NNT,^NNT
9083,5972,16,DEF^NN,^DEF^NN
9084,5972,17,IN,^IN
9085,5972,18,CD,^CD
9086,5972,19,NN,^NN
9087,5972,20,yyRRB,^yyRRB
9088,5972,21,yyCM,^yyCM
9089,5972,22,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP
9090,5972,23,NNP,^NNP^NNP^NNP
9091,5972,24,yyCM,^yyCM
9092,5972,25,VB,^VB^VB^VB
9093,5972,26,AT,^AT
9094,5972,27,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9095,5972,28,POS^S_PRN,^POS^S_PRN
9096,5972,29,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9097,5972,30,NNT,^NNT^NNT^NNT
9098,5972,31,DEF^NN,^DEF^NN
9099,5972,32,CONJ^NNT,^CONJ^NNT^CONJ^NNT
9100,5972,33,yyDASH,^yyDASH
9101,5972,34,DEF^NN,^DEF^NN
9102,5972,35,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
9103,5972,36,yyCM,^yyCM
9104,5972,37,CC,^CC
9105,5972,38,RB,^RB
9106,5972,39,CD,^CD
9107,5972,40,BN,^BN^BN^BN
9108,5972,41,REL^RB,^REL^RB^REL^RB
9109,5972,42,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9110,5972,43,BN,^BN^BN^BN
9111,5972,44,IN^S_PRN,^IN^S_PRN
9112,5972,45,CONJ^BN,^CONJ^BN^CONJ^BN^CONJ^BN^CONJ^BN
9113,5972,46,IN^S_PRN,^IN^S_PRN
9114,5972,47,NN,^NN^NN
9115,5972,48,JJ,^JJ
9116,5972,49,IN,^IN
9117,5972,50,VB,^VB^VB
9118,5972,51,AT^S_PRN,^AT^S_PRN^AT^S_PRN
9119,5972,52,PREPOSITION^DEF^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9120,5972,53,REL^PRP,^REL^PRP
9121,5972,54,BN,^BN^BN^BN
9122,5972,55,yyDOT,^yyDOT
9123,5973,1,QW,^QW
9124,5973,2,REL^BN,^REL^VB^REL^VB^REL^VB
9125,5973,3,NN,^NN^NN^NN
9126,5973,4,CD,^CD
9127,5973,5,yyCM,^yyCM
9128,5973,6,BN,^BN^BN^BN
9129,5973,7,VB,^VB
9130,5973,8,RB,^RB
9131,5973,9,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9132,5973,10,DEF^JJ,^DEF^JJ^DEF^JJ
9133,5973,11,yyDOT,^yyDOT
9134,5974,1,NN,^NN^NN
9135,5974,2,yyDASH,^yyDASH
9136,5974,3,BN,^NN^NN
9137,5974,4,yyCM,^yyCM
9138,5974,5,NNT,^NNT^NNT
9139,5974,6,NN,^NN^NN^NN
9140,5974,7,yyCM,^yyCM
9141,5974,8,NN,^NN^NN
9142,5974,9,JJ,^JJ^JJ^JJ^JJ^JJ
9143,5974,10,CONJ^RB,^CONJ^RB^CONJ^RB
9144,5974,11,BN,^BN^BN^BN
9145,5974,12,AT,^AT
9146,5974,13,NNT,^NNT^NNT
9147,5974,14,NNT,^NNT
9148,5974,15,DEF^NN,^DEF^NN
9149,5974,16,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9150,5974,17,JJ,^JJ^JJ^JJ
9151,5974,18,CONJ^JJ,^CONJ^JJ^CONJ^JJ^CONJ^JJ
9152,5974,19,yyDOT,^yyDOT
9153,5975,1,PREPOSITION^DEF^NN,^PREPOSITION^NNP
9154,5975,2,VB,^VB^VB
9155,5975,3,NN,^NN^NN^NN^NN^NN
9156,5975,4,JJ,^JJ^JJ^JJ
9157,5975,5,REL^BN,^REL^BN^REL^BN^REL^BN^REL^BN
9158,5975,6,AT,^AT
9159,5975,7,NNT,^NNT^NNT^NNT
9160,5975,8,NN,^NN^NN
9161,5975,9,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN^CONJ^NN^CONJ^NN
9162,5975,10,POS,^POS
9163,5975,11,NN,^NN^NN^NN^NN
9164,5975,12,JJ,^JJ
9165,5975,13,PREPOSITION^DTT,^PREPOSITION^DTT
9166,5975,14,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9167,5975,15,yyCLN,^yyCLN
9168,5975,16,NNP,^NNP^NNP^NNP^NNP^NNP
9169,5975,17,yyCM,^yyCM
9170,5975,18,NNP,^NN^NN^NN^NN
9171,5975,19,yyCM,^yyCM
9172,5975,20,NNP,^NNT^NNT
9173,5975,21,NNP,^NN^NN
9174,5975,22,NNP,^NN^NN
9175,5975,23,yyCM,^yyCM
9176,5975,24,NNP,^NN^NN
9177,5975,25,CONJ^RB,^CONJ^RB
9178,5975,26,yyDOT,^yyDOT
9179,5976,1,IN,^IN
9180,5976,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9181,5976,3,DEF^PRP,^DEF^PRP^DEF^PRP
9182,5976,4,yyCM,^yyCM
9183,5976,5,BN,^BN
9184,5976,6,NN,^NN^NN^NN
9185,5976,7,JJ,^JJ
9186,5976,8,POS,^POS
9187,5976,9,NN,^NN^NN
9188,5976,10,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
9189,5976,11,yyLRB,^yyLRB
9190,5976,12,CONJ^RB,^CONJ^RB
9191,5976,13,CD,^CD
9192,5976,14,NN,^NN^NN^NN
9193,5976,15,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9194,5976,16,DEF^JJ,^DEF^CD
9195,5976,17,yyRRB,^yyRRB
9196,5976,18,yyDOT,^yyDOT
9197,5977,1,PREPOSITION^NN,^RB
9198,5977,2,yyCM,^yyCM
9199,5977,3,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9200,5977,4,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
9201,5977,5,CONJ^DEF^JJ,^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ
9202,5977,6,RB,^RB
9203,5977,7,PREPOSITION^NN,^PREPOSITION^NN
9204,5977,8,PRP,^PRP
9205,5977,9,yyCLN,^yyCLN
9206,5977,10,DEF^NN,^DEF^NN^DEF^NN
9207,5977,11,CD,^CD
9208,5977,12,COP,^COP
9209,5977,13,NN,^NN
9210,5977,14,JJ,^JJ^JJ
9211,5977,15,JJ,^JJ
9212,5977,16,REL^PRP,^REL^PRP
9213,5977,17,NN,^NN^NN
9214,5977,18,POS,^POS
9215,5977,19,CD,^CD
9216,5977,20,NN,^NN^NN
9217,5977,21,JJ,^JJ^JJ
9218,5977,22,JJ,^BN^BN^BN
9219,5977,23,yyCLN,^yyCLN
9220,5977,24,CD,^CD
9221,5977,25,CD,^CD
9222,5977,26,CD,^CD
9223,5977,27,CD,^CD
9224,5977,28,CD,^CD
9225,5977,29,yyDOT,^yyDOT
9226,5978,1,QW,^QW^QW^QW
9227,5978,2,RB,^RB
9228,5978,3,MD,^MD^MD^MD
9229,5978,4,REL^JJ,^REL^JJ^REL^JJ
9230,5978,5,NN,^NN
9231,5978,6,JJ,^JJ^JJ
9232,5978,7,JJ,^JJ
9233,5978,8,RB,^RB
9234,5978,9,NNT,^NNT
9235,5978,10,PRP,^DT
9236,5978,11,NN,^NN^NN
9237,5978,12,yyQM,^yyQM
9238,5979,1,CONJ^RB,^CONJ^RB
9239,5979,2,PRP,^PRP
9240,5979,3,BN,^VB^VB
9241,5979,4,CONJ^BN,^CONJ^VB^CONJ^VB^CONJ^VB
9242,5979,5,yyCM,^yyCM
9243,5979,6,IN,^IN
9244,5979,7,yyDASH,^yyDASH
9245,5979,8,NNT,^NNT
9246,5979,9,CD,^CD
9247,5979,10,NN,^NN^NN^NN
9248,5979,11,POS,^POS
9249,5979,12,NNT,^NNT
9250,5979,13,DEF^NN,^DEF^NN
9251,5979,14,yyDOT,^yyDOT
9252,5980,1,CC,^CC^CC
9253,5980,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9254,5980,3,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
9255,5980,4,BN,^BN^BN^BN
9256,5980,5,NN,^NN^NN^NN
9257,5980,6,yyCM,^yyCM
9258,5980,7,NN,^NN^NN^NN
9259,5980,8,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT
9260,5980,9,NN,^NN^NN
9261,5980,10,yyDOT,^yyDOT
9262,5981,1,RB,^RB
9263,5981,2,RB,^RB
9264,5981,3,BN,^BN^BN^BN
9265,5981,4,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9266,5981,5,REL^DEF^NN,^REL^DEF^NN^REL^DEF^NN^REL^DEF^NN^REL^DEF^NN
9267,5981,6,IN,^IN
9268,5981,7,NN,^NN^NN^NN
9269,5981,8,PRP,^PRP^PRP^PRP
9270,5981,9,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB^REL^VB
9271,5981,10,yyLRB,^yyLRB
9272,5981,11,CC,^CC
9273,5981,12,VB,^VB^VB^VB^VB^VB
9274,5981,13,yyRRB,^yyRRB
9275,5981,14,BN,^BN^BN^BN
9276,5981,15,IN^S_PRN,^IN^S_PRN
9277,5981,16,yyDOT,^yyDOT
9278,5982,1,NNT,^P
9279,5982,2,yyDASH,^yyDASH
9280,5982,3,DEF^NN,^DEF^NN
9281,5982,4,BN,^BN^BN
9282,5982,5,IN,^IN
9283,5982,6,NN,^NN^NN
9284,5982,7,PRP,^PRP^PRP^PRP
9285,5982,8,yyDOT,^yyDOT
9286,5983,1,NNT,^NNT^NNT
9287,5983,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9288,5983,3,POS,^POS
9289,5983,4,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9290,5983,5,yyLRB,^yyLRB
9291,5983,6,CD,^CD
9292,5983,7,NN,^NN^NN^NN
9293,5983,8,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
9294,5983,9,NN,^NN^NN
9295,5983,10,REL^BN,^REL^BN^REL^BN
9296,5983,11,NN,^NN
9297,5983,12,PREPOSITION^NN,^PREPOSITION^NN
9298,5983,13,yyRRB,^yyRRB
9299,5983,14,yyCM,^yyCM
9300,5983,15,COP,^COP
9301,5983,16,NNT,^NNT
9302,5983,17,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9303,5983,18,DEF^JJ,^DEF^JJ
9304,5983,19,yyDOT,^yyDOT
9305,5984,1,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9306,5984,2,yyCM,^yyCM
9307,5984,3,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9308,5984,4,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
9309,5984,5,BN,^BN^BN^BN
9310,5984,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9311,5984,7,yyDOT,^yyDOT
9312,5985,1,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9313,5985,2,JJ,^JJ
9314,5985,3,yyCLN,^yyCLN
9315,5985,4,NN,^NN^NN^NN
9316,5985,5,NNP,^NNP
9317,5985,6,NNP,^NNP^NNP^NNP
9318,5985,7,yyCM,^yyCM
9319,5985,8,DEF^NN,^DEF^NN^DEF^NN
9320,5985,9,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9321,5985,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9322,5985,11,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
9323,5985,12,yyCM,^yyCM
9324,5985,13,NNT,^NNT^NNT
9325,5985,14,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9326,5985,15,yyCM,^yyCM
9327,5985,16,NNP,^NNP
9328,5985,17,yyDOT,^yyDOT
9329,5986,1,NNT,^NNT^NNT^NNT^NNT^NNT
9330,5986,2,NNT,^NNT^NNT^NNT
9331,5986,3,NNT,^NNT^NNT^NNT
9332,5986,4,DEF^NN,^DEF^NN
9333,5986,5,yyCM,^yyCM
9334,5986,6,NN,^NN^NN
9335,5986,7,yyQUOT,^NN
9336,5986,8,NN,^NN
9337,5986,9,NNP,^NNP^NNP
9338,5986,10,NNP,^NNP
9339,5986,11,yyDASH,^yyDASH
9340,5986,12,NNP,^NNP
9341,5986,13,yyCM,^yyCM
9342,5986,14,VB,^VB^VB
9343,5986,15,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
9344,5986,16,DEF^NN,^DEF^NN^DEF^NN
9345,5986,17,yyCM,^yyCM
9346,5986,18,NNP,^NNP
9347,5986,19,NNP,^NNP^NNP^NNP
9348,5986,20,yyCM,^yyCM
9349,5986,21,VB,^VB^VB^VB
9350,5986,22,NNT,^NNT^NNT^NNT
9351,5986,23,NN,^NN
9352,5986,24,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
9353,5986,25,yyCM,^yyCM
9354,5986,26,CC,^CC
9355,5986,27,NNT,^NNT^NNT^NNT
9356,5986,28,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9357,5986,29,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9358,5986,30,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9359,5986,31,NN,^NN^NN^NN
9360,5986,32,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
9361,5986,33,CONJ^RB,^CONJ^RB
9362,5986,34,NNT,^NNT
9363,5986,35,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9364,5986,36,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT
9365,5986,37,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9366,5986,38,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
9367,5986,39,RB,^RB
9368,5986,40,MD,^MD^MD
9369,5986,41,VB,^VB^VB^VB
9370,5986,42,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
9371,5986,43,PREPOSITION^RB,^PREPOSITION^DTT^PREPOSITION^RB
9372,5986,44,PREPOSITION^CDT,^PREPOSITION^CDT^PREPOSITION^CDT
9373,5986,45,NN,^NN^NN^NN
9374,5986,46,JJ,^JJ^JJ^JJ
9375,5986,47,yyDOT,^yyDOT
9376,5987,1,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9377,5987,2,IN,^IN
9378,5987,3,DEF^NN,^DEF^NN^DEF^NN
9379,5987,4,NNP,^NNP^NNP^NNP
9380,5987,5,VB,^VB
9381,5987,6,NN,^NN^NN^NN^NN
9382,5987,7,NNP,^NNP
9383,5987,8,yyDASH,^yyDASH
9384,5987,9,NNP,^NNP
9385,5987,10,yyCM,^yyCM
9386,5987,11,CC,^CC
9387,5987,12,NN,^NN
9388,5987,13,REL^BN,^REL^BN^REL^BN^REL^BN
9389,5987,14,PREPOSITION^NNT,^PREPOSITION^NNT
9390,5987,15,NNT,^NNT^NNT^NNT
9391,5987,16,NNT,^NNT^NNT^NNT
9392,5987,17,NNT,^NNT^NNT^NNT
9393,5987,18,yyDASH,^yyDASH
9394,5987,19,DEF^NN,^DEF^NN
9395,5987,20,VB,^VB^VB
9396,5987,21,IN,^IN
9397,5987,22,NN,^NN^NN^NN^NN
9398,5987,23,JJT,^JJT^JJT
9399,5987,24,NN,^NN^NN
9400,5987,25,yyCM,^yyCM
9401,5987,26,REL^BN,^REL^BN^REL^BN^REL^BN^REL^BN
9402,5987,27,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9403,5987,28,DEF^JJ,^DEF^JJ^DEF^JJ
9404,5987,29,DEF^JJ,^DEF^JJ
9405,5987,30,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB^CONJ^VB
9406,5987,31,AT,^AT
9407,5987,32,NN,^NN^NN^NN^NN
9408,5987,33,POS,^POS
9409,5987,34,NN,^NN
9410,5987,35,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9411,5987,36,CD,^CD^CD^CD
9412,5987,37,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
9413,5987,38,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9414,5987,39,NN,^NN^NN^NN
9415,5987,40,CONJ^PREPOSITION^DEF^NN,^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN
9416,5987,41,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9417,5987,42,NN,^NN^NN
9418,5987,43,yyDOT,^yyDOT
9419,5988,1,yyQUOT,^yyQUOT
9420,5988,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9421,5988,3,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
9422,5988,4,DEF^JJ,^DEF^JJ^DEF^JJ
9423,5988,5,RB,^RB
9424,5988,6,VB,^VB^VB
9425,5988,7,IN,^IN
9426,5988,8,PRP,^PRP
9427,5988,9,REL^PREPOSITION^NN,^REL^PREPOSITION^NN^REL^PREPOSITION^NN^REL^PREPOSITION^NN
9428,5988,10,NNT,^NNT
9429,5988,11,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
9430,5988,12,yyQUOT,^yyQUOT
9431,5988,13,yyCM,^yyCM
9432,5988,14,VB,^VB
9433,5988,15,yyCM,^yyCM
9434,5988,16,yyQUOT,^yyQUOT
9435,5988,17,CONJ^PRP,^CONJ^PRP
9436,5988,18,VB,^VB^VB^VB
9437,5988,19,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9438,5988,20,NNT,^NNT^NNT^NNT
9439,5988,21,PRP,^PRP
9440,5988,22,yyCM,^yyCM
9441,5988,23,IN,^IN
9442,5988,24,VB,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9443,5988,25,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
9444,5988,26,NNT,^NNT^NNT^NNT
9445,5988,27,yyDASH,^yyDASH
9446,5988,28,NN,^NN
9447,5988,29,JJ,^JJ
9448,5988,30,NNT,^NNT
9449,5988,31,NNT,^NNT^NNT^NNT
9450,5988,32,NN,^NN^NN
9451,5988,33,yyQUOT,^yyQUOT
9452,5988,34,yyDOT,^yyDOT
9453,5989,1,yyQUOT,^yyQUOT
9454,5989,2,NN,^NN^NN^NN^NN
9455,5989,3,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
9456,5989,4,PRP,^PRP
9457,5989,5,RB,^RB
9458,5989,6,BN,^BN^BN^BN^BN
9459,5989,7,AT,^AT
9460,5989,8,NNT,^NNT^NNT^NNT
9461,5989,9,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9462,5989,10,REL^IN^S_PRN,^REL^IN^S_PRN
9463,5989,11,BN,^BN
9464,5989,12,RB,^RB
9465,5989,13,NNT,^NNT^NNT^NNT
9466,5989,14,NNT,^NNT^NNT^NNT
9467,5989,15,yyDASH,^yyDASH
9468,5989,16,DEF^NN,^DEF^NN
9469,5989,17,yyCM,^yyCM
9470,5989,18,CC,^CC
9471,5989,19,NN,^NN
9472,5989,20,JJ,^JJ^JJ^JJ
9473,5989,21,JJ,^JJ
9474,5989,22,NNT,^NNT
9475,5989,23,NN,^NN
9476,5989,24,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
9477,5989,25,JJ,^JJ^JJ
9478,5989,26,BN,^PREPOSITION^NN^PREPOSITION^NN
9479,5989,27,NN,^NN^NN^NN
9480,5989,28,PREPOSITION^NN,^BN^BN
9481,5989,29,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9482,5989,30,yyCM,^yyCM
9483,5989,31,CC,^CC
9484,5989,32,NNT,^NNT^NNT^NNT
9485,5989,33,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
9486,5989,34,REL^VB,^REL^VB^REL^VB^REL^VB
9487,5989,35,NN,^NN
9488,5989,36,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
9489,5989,37,DEF^JJ,^DEF^JJ^DEF^JJ
9490,5989,38,yyQUOT,^yyQUOT
9491,5989,39,yyCM,^yyCM
9492,5989,40,BN,^BN^BN^BN
9493,5989,41,NN,^NN^NN^NN^NN
9494,5989,42,NNP,^NNP
9495,5989,43,yyDASH,^yyDASH
9496,5989,44,NNP,^NNP
9497,5989,45,yyDOT,^yyDOT
9498,5990,1,IN,^RB
9499,5990,2,NNT,^NNT^NNT
9500,5990,3,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
