,sent_id,corresToken,orig_label,predicted_tag
6163,347,4,NN,^NN^NN^NN
6164,347,5,yyCM,^yyCM
6165,347,6,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB^CONJ^VB
6166,347,7,REL^NN,^REL^NN^REL^NN^REL^NN^REL^NN
6167,347,8,NNP,^NNP^NNP^NNP^NNP
6168,347,9,RB,^RB
6169,347,10,VB,^VB^VB^VB^VB
6170,347,11,CC,^CC^CC
6171,347,12,VB,^VB^VB
6172,347,13,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
6173,347,14,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6174,347,15,yyDOT,^yyDOT
6175,348,1,PRP,^PRP
6176,348,2,MD,^MD^MD
6177,348,3,VB,^VB^VB
6178,348,4,PREPOSITION^RB,^PREPOSITION^RB
6179,348,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6180,348,6,yyCM,^yyCM
6181,348,7,IN,^IN
6182,348,8,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6183,348,9,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
6184,348,10,REL^VB,^REL^VB^REL^VB^REL^VB
6185,348,11,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6186,348,12,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6187,348,13,NNP,^NNP^NNP
6188,348,14,NNP,^NNP^NNP
6189,348,15,yyDOT,^yyDOT
6190,349,1,NNP,^NNP^NNP^NNP
6191,349,2,VB,^VB^VB^VB
6192,349,3,CDT,^CDT^CDT^CDT
6193,349,4,NN,^NN^NN
6194,349,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6195,349,6,JJT,^REL^BN^REL^BN
6196,349,7,NN,^NN^NN^NN
6197,349,8,JJ,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6198,349,9,IN,^IN
6199,349,10,NNP,^NNP^NNP
6200,349,11,yyDOT,^yyDOT
6201,350,1,yyQUOT,^yyQUOT
6202,350,2,NNP,^NN^NN
6203,350,3,DEF^JJ,^DEF^BN^DEF^BN^DEF^BN
6204,350,4,yyQUOT,^yyQUOT
6205,350,5,yyCM,^yyCM
6206,350,6,VB,^VB^VB
6207,350,7,NNP,^NNP^NNP^NNP
6208,350,8,PREPOSITION^DEF^NN,^NNP^NNP
6209,350,9,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6210,350,10,DEF^JJ,^DEF^JJ^DEF^JJ
6211,350,11,POS^S_PRN,^POS^S_PRN
6212,350,12,yyCM,^yyCM
6213,350,13,yyQUOT,^yyQUOT
6214,350,14,PRP,^PRP
6215,350,15,RB,^RB
6216,350,16,JJ,^JJ^JJ
6217,350,17,yyCM,^yyCM
6218,350,18,PRP,^PRP
6219,350,19,VB,^VB
6220,350,20,IN,^IN
6221,350,21,NNT,^NNT^NNT
6222,350,22,NN,^NN
6223,350,23,PREPOSITION^DEF^NN,^PREPOSITION^NN^PREPOSITION^NN
6224,350,24,yyQUOT,^yyQUOT
6225,350,25,yyDOT,^yyDOT
6226,351,1,PRP,^PRP
6227,351,2,COP,^COP
6228,351,3,NN,^NN^NN^NN
6229,351,4,RB,^RB
6230,351,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6231,351,6,NNT,^NNT
6232,351,7,NN,^JJ^JJ
6233,351,8,yyCM,^yyCM
6234,351,9,CONJ^RB,^CONJ^RB
6235,351,10,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6236,351,11,BNT,^BNT^BNT
6237,351,12,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6238,351,13,VB,^VB^VB^VB
6239,351,14,AT,^AT
6240,351,15,DEF^NN,^DEF^NN^DEF^NN
6241,351,16,DEF^RB,^DEF^RB^DEF^RB
6242,351,17,yyDASH,^yyDASH
6243,351,18,JJ,^JJ^JJ^JJ
6244,351,19,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
6245,351,20,DEF^RB,^DEF^RB^DEF^RB
6246,351,21,yyDASH,^yyDASH
6247,351,22,JJ,^JJ
6248,351,23,CONJ^PREPOSITION^DEF^NN,^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN
6249,351,24,DEF^RB,^DEF^P^DEF^RB
6250,351,25,yyDASH,^yyDASH
6251,351,26,JJ,^JJ
6252,351,27,yyDOT,^yyDOT
6253,352,1,NNP,^NNP^NNP
6254,352,2,VB,^VB
6255,352,3,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6256,352,4,CC,^CC
6257,352,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6258,352,6,REL^PRP,^DEF^JJ^DEF^JJ^DEF^JJ
6259,352,7,VB,^VB^VB^VB
6260,352,8,IN^S_PRN,^IN^S_PRN
6261,352,9,AT,^AT
6262,352,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6263,352,11,VB,^VB^VB^VB
6264,352,12,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6265,352,13,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6266,352,14,NN,^NN
6267,352,15,yyCM,^yyCM
6268,352,16,REL^NNT,^REL^NNT^REL^NNT
6269,352,17,NN,^NN^NN^NN^NN
6270,352,18,BN,^BN^BN^BN
6271,352,19,IN,^IN
6272,352,20,RB,^RB^RB^RB^RB
6273,352,21,P,^P
6274,352,22,yyDASH,^yyDASH
6275,352,23,NN,^NN^NN^NN
6276,352,24,JJ,^JJ^JJ^JJ
6277,352,25,IN,^IN
6278,352,26,NN,^NN^NN^NN^NN
6279,352,27,JJ,^JJ^JJ^JJ
6280,352,28,yyDOT,^yyDOT
6281,353,1,RB,^RB
6282,353,2,COP,^COP^COP
6283,353,3,NNP,^NNP^NNP^NNP
6284,353,4,NN,^NN
6285,353,5,JJ,^JJ^JJ^JJ
6286,353,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6287,353,7,yyDOT,^yyDOT
6288,354,1,CC,^CC
6289,354,2,VB,^VB^VB
6290,354,3,VB,^VB^VB
6291,354,4,IN,^IN
6292,354,5,NNT,^NNT^NNT^NNT^NNT
6293,354,6,NN,^NN^NN
6294,354,7,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6295,354,8,yyCM,^yyCM
6296,354,9,VB,^VB^VB^VB^VB^VB
6297,354,10,IN^S_PRN,^IN^S_PRN^IN^S_PRN
6298,354,11,CDT,^CDT
6299,354,12,NN,^NN^NN^NN^NN
6300,354,13,JJ,^JJ
6301,354,14,yyCM,^yyCM
6302,354,15,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
6303,354,16,NN,^NN^NN
6304,354,17,CC,^CC
6305,354,18,PRP,^PRP
6306,354,19,VB,^VB^VB^VB
6307,354,20,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
6308,354,21,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6309,354,22,yyDOT,^yyDOT
6310,355,1,NNP,^NNP^NNP^NNP
6311,355,2,RB,^RB
6312,355,3,VB,^VB^VB
6313,355,4,AT,^AT
6314,355,5,NN,^NN^NN
6315,355,6,PREPOSITION^DEF^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6316,355,7,yyDOT,^yyDOT
6317,356,1,PRP,^PRP
6318,356,2,RB,^RB^RB
6319,356,3,VB,^VB^VB
6320,356,4,IN,^IN
6321,356,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6322,356,6,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6323,356,7,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6324,356,8,yyCM,^yyCM
6325,356,9,CC,^CC
6326,356,10,RB,^RB
6327,356,11,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6328,356,12,CONJ^NN,^CONJ^NN^CONJ^NN
6329,356,13,yyDOT,^yyDOT
6330,357,1,NN,^NN
6331,357,2,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
6332,357,3,RB,^RB
6333,357,4,VB,^VB^VB^VB
6334,357,5,REL^NN,^REL^NN^REL^NN
6335,357,6,DEF^JJ,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6336,357,7,yyCM,^yyCM
6337,357,8,NNP,^NNP^NNP^NNP^NNP
6338,357,9,NNP,^NNP^NNP^NNP^NNP
6339,357,10,yyCM,^yyCM
6340,357,11,NN,^NN^NN^NN
6341,357,12,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT
6342,357,13,NN,^NN^NN
6343,357,14,yyCM,^yyCM
6344,357,15,VB,^VB^VB^VB
6345,357,16,AT^S_PRN,^AT^S_PRN
6346,357,17,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6347,357,18,yyDOT,^yyDOT
6348,358,1,PRP,^PRP
6349,358,2,VB,^VB
6350,358,3,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6351,358,4,DEF^NN,^DEF^NN
6352,358,5,POS^S_PRN,^POS^S_PRN
6353,358,6,BN,^NN^NN^NN
6354,358,7,IN,^IN
6355,358,8,NN,^NNP^NNP
6356,358,9,yyCM,^yyCM
6357,358,10,IN,^IN
6358,358,11,NN,^NNT^NNT^NNT
6359,358,12,JJT,^NNP^NNP^NNP
6360,358,13,NNT,^NNP^NNP^NNP
6361,358,14,yyCM,^yyCM
6362,358,15,CONJ^VB,^CONJ^RB^CONJ^RB
6363,358,16,IN,^IN
6364,358,17,NNT,^NNP^NNP
6365,358,18,DEF^NN,^REL^NN^REL^NN^REL^NN^REL^NN^REL^NN
6366,358,19,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6367,358,20,yyDOT,^yyDOT
6368,359,1,PRP,^PRP
6369,359,2,RB,^RB
6370,359,3,VB,^VB^VB
6371,359,4,VB,^VB^VB^VB
6372,359,5,NN,^NN^NN^NN
6373,359,6,JJ,^JJ^JJ^JJ
6374,359,7,JJ,^JJ^JJ^JJ^JJ
6375,359,8,yyDOT,^yyDOT
6376,360,1,PRP,^PRP
6377,360,2,VB,^VB^VB
6378,360,3,PREPOSITION^DEF^NN,^PREPOSITION^NN^PREPOSITION^NN
6379,360,4,yyCM,^yyCM
6380,360,5,REL^CC,^REL^CC^REL^CC
6381,360,6,PRP,^PRP
6382,360,7,BN,^BN^BN^BN
6383,360,8,NN,^NN^NN
6384,360,9,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6385,360,10,CONJ^PRP,^CONJ^RB
6386,360,11,JJT,^JJT^JJT^JJT
6387,360,12,NN,^NN^NN
6388,360,13,yyCM,^yyCM
6389,360,14,yyQUOT,^yyQUOT
6390,360,15,MD,^MD^MD^MD
6391,360,16,VB,^VB^VB^VB
6392,360,17,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB
6393,360,18,yyQUOT,^yyQUOT
6394,360,19,yyDOT,^yyDOT
6395,361,1,PRP,^PRP
6396,361,2,VB,^VB^VB
6397,361,3,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6398,361,4,IN,^IN
6399,361,5,NN,^NN^NN^NN^NN
6400,361,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6401,361,7,JJ,^JJ^JJ
6402,361,8,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
6403,361,9,yyDASH,^yyDASH
6404,361,10,NN,^NN^NN
6405,361,11,JJ,^JJ^JJ^JJ^JJ
6406,361,12,yyDOT,^yyDOT
6407,362,1,PRP,^PRP
6408,362,2,VB,^VB^VB^VB
6409,362,3,VB,^VB^VB^VB^VB
6410,362,4,AT,^AT
6411,362,5,NN,^NN^NN
6412,362,6,POS,^POS
6413,362,7,NNP,^NNP^NNP^NNP
6414,362,8,PREPOSITION^DEF^BN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6415,362,9,yyCM,^yyCM
6416,362,10,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB
6417,362,11,IN^S_PRN,^IN^S_PRN
6418,362,12,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6419,362,13,NN,^JJ^JJ^JJ
6420,362,14,yyQUOT,^yyQUOT
6421,362,15,yyDOT,^yyDOT
6422,363,1,NN,^NN
6423,363,2,JJ,^JJ
6424,363,3,VB,^VB^VB
6425,363,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6426,363,5,JJ,^JJ
6427,363,6,yyCM,^yyCM
6428,363,7,QW,^QW
6429,363,8,VB,^VB
6430,363,9,COP,^COP
6431,363,10,NN,^JJ^JJ^JJ^JJ^JJ
6432,363,11,yyLRB,^yyLRB
6433,363,12,NNP,^NNP^NNP^NNP
6434,363,13,VB,^VB^VB^VB
6435,363,14,REL^VB,^REL^VB^REL^VB^REL^VB
6436,363,15,NN,^NN
6437,363,16,IN,^IN
6438,363,17,NN,^NN^NN^NN^NN^NN
6439,363,18,PREPOSITION^NN,^PREPOSITION^NN
6440,363,19,JJ,^JJ
6441,363,20,POS,^POS
6442,363,21,NN,^NN^NN
6443,363,22,yyRRB,^yyRRB
6444,363,23,yyDOT,^yyDOT
6445,364,1,NN,^NN^NN^NN
6446,364,2,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6447,364,3,POS,^POS
6448,364,4,NNP,^NNP^NNP^NNP^NNP
6449,364,5,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6450,364,6,VB,^VB^VB
6451,364,7,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB
6452,364,8,yyCM,^yyCM
6453,364,9,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
6454,364,10,VB,^BN^BN^VB
6455,364,11,PREPOSITION^NN,^VB^VB^VB^VB
6456,364,12,AT,^AT
6457,364,13,NN,^NN^NN^NN
6458,364,14,yyDOT,^yyDOT
6459,365,1,PRP,^PRP
6460,365,2,VB,^VB^VB^VB^VB
6461,365,3,IN,^IN
6462,365,4,NNP,^NNP^NNP^NNP^NNP
6463,365,5,VB,^VB^VB^VB
6464,365,6,yyDOT,^yyDOT
6465,366,1,PRP,^PRP
6466,366,2,RB,^RB
6467,366,3,VB,^VB
6468,366,4,yyDOT,^yyDOT
6469,367,1,PREPOSITION^NNP,^RB
6470,367,2,VB,^VB^VB
6471,367,3,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6472,367,4,NNP,^NNP^NNP^NNP
6473,367,5,AT,^AT
6474,367,6,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6475,367,7,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6476,367,8,DEF^JJ,^DEF^JJ
6477,367,9,RB,^RB
6478,367,10,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
6479,367,11,P,^P
6480,367,12,yyDASH,^yyDASH
6481,367,13,RB,^RB
6482,367,14,IN,^IN
6483,367,15,NN,^NN^NN
6484,367,16,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
6485,367,17,NNP,^NNP^NNP^NNP^NNP
6486,367,18,yyDOT,^yyDOT
6487,368,1,NN,^NN^NN
6488,368,2,JJ,^JJ
6489,368,3,yyCM,^yyCM
6490,368,4,NNP,^NNP^NNP
6491,368,5,NNP,^NNP^NNP^NNP^NNP
6492,368,6,yyCM,^yyCM
6493,368,7,NNT,^NNT
6494,368,8,DEF^NN,^DEF^NN
6495,368,9,RB,^RB
6496,368,10,POS,^POS
6497,368,11,NNP,^NNP
6498,368,12,NNP,^NNP^NNP^NNP^NNP^NNP
6499,368,13,yyCM,^yyCM
6500,368,14,NNT,^P
6501,368,15,yyDASH,^yyDASH
6502,368,16,NN,^JJ^JJ
6503,368,17,yyCM,^yyCM
6504,368,18,VB,^VB^VB^VB^VB
6505,368,19,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6506,368,20,JJ,^JJ
6507,368,21,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
6508,368,22,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6509,368,23,NNP,^NNP^NNP^NNP
6510,368,24,yyCM,^yyCM
6511,368,25,DEF^NN,^DEF^JJ
6512,368,26,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
6513,368,27,DEF^NN,^DEF^NN
6514,368,28,yyDOT,^yyDOT
6515,369,1,NN,^NN^NN
6516,369,2,JJ,^JJ
6517,369,3,yyCM,^yyCM
6518,369,4,NNP,^NNP^NNP
6519,369,5,NNP,^NNP
6520,369,6,yyCM,^yyCM
6521,369,7,VB,^VB^VB
6522,369,8,AT,^AT
6523,369,9,NNT,^NNT^NNT^NNT
6524,369,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6525,369,11,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6526,369,12,NNP,^NNP^NNP^NNP^NNP
6527,369,13,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6528,369,14,NNT,^NNT
6529,369,15,NN,^NN^NN^NN
6530,369,16,CD,^CD
6531,369,17,yyDOT,^yyDOT
6532,370,1,NN,^NN^NN
6533,370,2,CD,^CD^CD^CD
6534,370,3,yyCM,^yyCM
6535,370,4,NNP,^NNP^NNP^NNP
6536,370,5,NNP,^NNP^NNP^NNP^NNP
6537,370,6,yyCM,^yyCM
6538,370,7,NN,^JJ^JJ
6539,370,8,JJ,^JJ^JJ
6540,370,9,yyCM,^yyCM
6541,370,10,VB,^VB
6542,370,11,CD,^CD^CD
6543,370,12,NNT,^NNT
6544,370,13,NN,^NN^NN^NN
6545,370,14,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6546,370,15,NNP,^NNP^NNP^NNP
6547,370,16,yyCM,^yyCM
6548,370,17,CONJ^RB,^CONJ^RB
6549,370,18,VB,^VB^VB^VB
6550,370,19,AT,^AT
6551,370,20,PRP,^PRP
6552,370,21,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6553,370,22,JJ,^JJ^JJ^JJ
6554,370,23,yyDOT,^yyDOT
6555,371,1,NN,^PRP
6556,371,2,VB,^VB^VB^VB^VB
6557,371,3,yyCM,^yyCM
6558,371,4,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB^CONJ^VB
6559,371,5,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6560,371,6,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6561,371,7,NNP,^NNP^NNP^NNP^NNP
6562,371,8,CONJ^PREPOSITION^NNT,^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT
6563,371,9,NNP,^NNP^NNP
6564,371,10,yyDOT,^yyDOT
6565,372,1,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
6566,372,2,NN,^DTT^DTT
6567,372,3,COP,^COP^COP
6568,372,4,CC,^RB^RB^RB
6569,372,5,PREPOSITION^NNP,^PREPOSITION^DEF^NN
6570,372,6,DEF^JJ,^DEF^JJ
6571,372,7,CD,^CD
6572,372,8,NN,^NN^NN^NN
6573,372,9,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
6574,372,10,CONJ^CDT,^CONJ^CD^CONJ^CD
6575,372,11,NN,^NN^NN^NN^NN
6576,372,12,yyDOT,^yyDOT
6577,373,1,DTT,^RB
6578,373,2,NN,^NN^NN
6579,373,3,CD,^CD
6580,373,4,RB,^RB
6581,373,5,VB,^VB^VB
6582,373,6,VB,^VB^VB^VB
6583,373,7,RB,^RB
6584,373,8,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6585,373,9,yyDOT,^yyDOT
6586,374,1,IN,^IN
6587,374,2,PRP,^PRP
6588,374,3,VB,^VB^VB^VB
6589,374,4,NNT,^NNT
6590,374,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6591,374,6,DEF^JJ,^DEF^JJ
6592,374,7,yyDOT,^yyDOT
6593,375,1,IN,^IN
6594,375,2,DEF^NN,^DEF^NN
6595,375,3,COP,^COP
6596,375,4,CD,^CD^CD
6597,375,5,NN,^NN^NN^NN^NN
6598,375,6,yyCM,^yyCM
6599,375,7,CONJ^RB,^CONJ^RB
6600,375,8,IN^S_PRN,^IN^S_PRN^IN^S_PRN
6601,375,9,EX,^EX
6602,375,10,CD,^CD^CD
6603,375,11,NN,^NN^NN^NN^NN
6604,375,12,yyDOT,^yyDOT
6605,376,1,CD,^CD
6606,376,2,IN^S_PRN,^IN^S_PRN
6607,376,3,yyCM,^yyCM
6608,376,4,NNP,^NNP^NNP
6609,376,5,NNP,^NNP^NNP^NNP^NNP
6610,376,6,yyCM,^yyCM
6611,376,7,JJ,^NN^NN^NN^NN
6612,376,8,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6613,376,9,NNP,^NNP^NNP^NNP^NNP
6614,376,10,yyCM,^yyCM
6615,376,11,VB,^VB^VB^VB
6616,376,12,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
6617,376,13,yyCM,^yyCM
6618,376,14,CC,^CC
6619,376,15,AT,^AT
6620,376,16,NN,^NN^NN^NN
6621,376,17,BN,^VB^VB^VB
6622,376,18,NN,^JJ
6623,376,19,JJ,^JJ
6624,376,20,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
6625,376,21,yyCM,^yyCM
6626,376,22,NNP,^NNP^NNP
6627,376,23,NNP,^NNP^NNP^NNP
6628,376,24,yyDOT,^yyDOT
6629,377,1,NN,^NN^NN^NN^NN
6630,377,2,POS,^POS
6631,377,3,NNP,^NNP^NNP^NNP
6632,377,4,VB,^VB^VB^VB
6633,377,5,NN,^NN
6634,377,6,JJ,^JJ
6635,377,7,PREPOSITION^CDT,^PREPOSITION^CDT^PREPOSITION^CDT^PREPOSITION^CDT
6636,377,8,DEF^NN,^DEF^NN
6637,377,9,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6638,377,10,POS,^POS
6639,377,11,NNT,^NNT
6640,377,12,DEF^NN,^DEF^NN
6641,377,13,yyDOT,^yyDOT
6642,378,1,NNP,^NNP^NNP^NNP^NNP
6643,378,2,VB,^VB^VB
6644,378,3,VB,^VB^VB^VB
6645,378,4,NN,^NN
6646,378,5,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
6647,378,6,VB,^VB^VB^VB
6648,378,7,IN,^IN
6649,378,8,NNP,^NNP^NNP^NNP
6650,378,9,yyCM,^yyCM
6651,378,10,CC,^CC^CC
6652,378,11,RB,^RB
6653,378,12,PRP,^PRP
6654,378,13,NN,^NN
6655,378,14,JJ,^JJ^JJ
6656,378,15,yyCM,^yyCM
6657,378,16,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
6658,378,17,COP,^COP
6659,378,18,BN,^BN^BN
6660,378,19,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6661,378,20,yyDOT,^yyDOT
6662,379,1,NN,^NN^NN^NN
6663,379,2,JJ,^JJ^JJ^JJ
6664,379,3,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
6665,379,4,VB,^VB^VB^VB
6666,379,5,PREPOSITION^NNT,^PREPOSITION^NNT
6667,379,6,NNP,^NNP
6668,379,7,CC,^CC
6669,379,8,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6670,379,9,IN,^IN
6671,379,10,NN,^NN^NN^NN^NN
6672,379,11,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6673,379,12,POS,^POS
6674,379,13,NNP,^NNP^NNP^NNP
6675,379,14,COP,^COP^COP
6676,379,15,NN,^NN^NN
6677,379,16,JJ,^JJ
6678,379,17,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6679,379,18,NNP,^NNP^NNP^NNP^NNP
6680,379,19,yyDOT,^yyDOT
6681,380,1,IN,^AT
6682,380,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6683,380,3,VB,^VB
6684,380,4,NNP,^NNP^NNP^NNP^NNP
6685,380,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6686,380,6,POS,^POS
6687,380,7,CD,^CD
6688,380,8,NN,^NN
6689,380,9,yyDOT,^yyDOT
6690,381,1,IN,^IN
6691,381,2,CD,^CD
6692,381,3,NN,^NN
6693,381,4,VB,^VB^VB^VB^VB^VB
6694,381,5,DEF^NN,^DEF^NN^DEF^NN
6695,381,6,yyDOT,^yyDOT
6696,382,1,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6697,382,2,DEF^NN,^DEF^NN
6698,382,3,yyCM,^yyCM
6699,382,4,IN,^IN
6700,382,5,REL^VB,^REL^VB^REL^VB^REL^VB
6701,382,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6702,382,7,yyCM,^yyCM
6703,382,8,VB,^VB
6704,382,9,NNP,^NNP^NNP^NNP^NNP
6705,382,10,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6706,382,11,NN,^NN
6707,382,12,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB
6708,382,13,AT,^AT
6709,382,14,DEF^NN,^NN^DEF^NN^NN
6710,382,15,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6711,382,16,IN,^IN
6712,382,17,NN,^NN^NN
6713,382,18,POS,^POS
6714,382,19,NN,^NN^NN
6715,382,20,JJ,^JJ^JJ^JJ
6716,382,21,yyDOT,^yyDOT
6717,383,1,PRP,^PRP
6718,383,2,RB,^RB
6719,383,3,VB,^VB^VB
6720,383,4,REL^COP,^REL^COP
6721,383,5,NN,^NN^NN
6722,383,6,JJ,^JJ^JJ^JJ
